Dateiname,Dateigröße,Datum,LRH,Nicht-LRH,Schlussfolgerung,Model
630705 — HCO Bulletin — ARC Break Assessments  [B003-034].txt,9245,17-10-24 14:48,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
"700728 — HCO Bulletin — Exteriorization Intensive Flub and False Declares, An  [B043-087].txt",5948,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
870815 — HCO Bulletin — Unconscious Person Assist  [B109-002].txt,6262,17-10-24 14:48,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-large
"590722 — HCO Bulletin — Report on Special HAS-HCA-HCS Course in Washington DC 6th-12th July, 1959  [B035-080].txt",3085,17-10-24 14:48,0.0003,0.9997,Wahrscheinlich Nicht-LRH,roberta-large
620503 — HCO Bulletin — ARC Breaks - Missed Withholds  [B160-008].txt,10672,17-10-24 14:48,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
591231 — HCO Bulletin — Blow-Offs  [B113-029].txt,8609,17-10-24 14:48,0.7459,0.2541,Wahrscheinlich LRH,roberta-large
690825 — HCO Bulletin — Definition of ARCU CDEI  [B009-150].txt,901,17-10-24 14:48,0.0032,0.9968,Wahrscheinlich Nicht-LRH,roberta-large
641017 Issue 3 — HCO Bulletin — Getting the PC Sessionable  [B088-009].txt,5257,17-10-24 14:48,0.0017,0.9983,Wahrscheinlich Nicht-LRH,roberta-large
660121 — HCO Bulletin — S & D Errors (Handling PTSes with S & D)  [B120-005].txt,1186,17-10-24 14:48,0.0027,0.9973,Wahrscheinlich Nicht-LRH,roberta-large
810129 Issue 1 — HCO Bulletin — FES Checklist and Summary  [B056-068].txt,2647,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
651107 — HCO Bulletin — Release Rehabilitation Error  [B148-017].txt,3863,17-10-24 14:48,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-large
640817 — HCO Bulletin — Clay Table Work in Training and Processing  [B147-010].txt,16491,17-10-24 14:48,0.0312,0.9688,Wahrscheinlich Nicht-LRH,roberta-large
720621 Issue 3 — HCO Bulletin — Method 7  [B049-065].txt,1808,17-10-24 14:48,0.9986,0.0014,Wahrscheinlich LRH,roberta-large
690423 — HCO Bulletin — Dianetics - Basic Definitions  [B009-041].txt,13026,17-10-24 14:48,0.0025,0.9975,Wahrscheinlich Nicht-LRH,roberta-large
590802 — HCO Bulletin — Communication Processes  [B023-125].txt,781,17-10-24 14:48,0.9999,0.0001,Wahrscheinlich LRH,roberta-large
600129 — HCO Bulletin — Congresses  [B139-035].txt,583,17-10-24 14:48,0.9999,0.0001,Wahrscheinlich LRH,roberta-large
641226 — HCO Bulletin — Routine 0A (Expanded)  [B040-044].txt,3908,17-10-24 14:48,0.1648,0.8352,Wahrscheinlich Nicht-LRH,roberta-large
"721106 Issue 2 — HCO Bulletin — Program Sheet, The  [B050-050].txt",2736,17-10-24 14:48,0.0003,0.9997,Wahrscheinlich Nicht-LRH,roberta-large
591203 — HCO Bulletin — Use of the American Personality - Oxford Capacity Analyses in Determining Processes to Be Run  [B035-181].txt,4081,17-10-24 14:48,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-large
710412 — HCO Bulletin — Exteriorization Errors  [B078-034].txt,5201,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
"580304 — HCO Bulletin — Addition to HASI Policy Letter of Feb 8, 1958  [B034-019].txt",427,17-10-24 14:48,0.0157,0.9843,Wahrscheinlich Nicht-LRH,roberta-large
710917 — HCO Bulletin — Library  [B011-168].txt,1912,17-10-24 14:48,0.6901,0.3099,Wahrscheinlich LRH,roberta-large
710305 Issue 2 — HCO Bulletin — Exteriorization and High TA  [B044-019].txt,12115,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
580411 — HCO Bulletin — 'The regulation applying to staff auditors...'  [B022-038].txt,1107,17-10-24 14:48,0.9998,0.0002,Wahrscheinlich LRH,roberta-large
711007 Issue 1 — HCO Bulletin — Qualifications of a Solo CS  [B046-007].txt,2880,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
690703 — HCO Bulletin — Health Form and Somatics  [B009-113].txt,7466,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
730721 — HCO Bulletin — Recovering Students and PCs  [B062-006].txt,6573,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
600401 — HCO Bulletin — Route to Success in Scientology  [B024-092].txt,6881,17-10-24 14:48,0.9984,0.0016,Wahrscheinlich LRH,roberta-large
"721011 — HCO Bulletin — Tape Reference System, The  [B048-012].txt",3713,17-10-24 14:48,0.0003,0.9997,Wahrscheinlich Nicht-LRH,roberta-large
671009 — HCO Bulletin — Assists for Injuries  [B041-033].txt,1990,17-10-24 14:48,0.0019,0.9981,Wahrscheinlich Nicht-LRH,roberta-large
591005 — HCO Bulletin — Universe Processes  [B023-201].txt,7122,17-10-24 14:48,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-large
721210 — HCO Bulletin — Fundamentals  [B012-203].txt,13700,17-10-24 14:48,0.4093,0.5907,Wahrscheinlich Nicht-LRH,roberta-large
600303 — HCO Bulletin — OT-3A Procedure - HGC Allowed Processes  [B065-006].txt,6259,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
"571102RA — HCO Bulletin — Objective Rundown, An  [B127-007].txt",2998,17-10-24 14:48,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
"600331 — HCO Bulletin — Hubbard Co-Audit Control Panel, The  [B065-012].txt",2348,17-10-24 14:48,0.1428,0.8572,Wahrscheinlich Nicht-LRH,roberta-large
710704 — HCO Bulletin — Drug Handling  [B011-107].txt,6427,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
"820426 — HCO Bulletin — Criminal Mind and the Psychs, The  [B057-006].txt",3347,17-10-24 14:48,0.9861,0.0139,Wahrscheinlich LRH,roberta-large
690406 Issue 2 — HCO Bulletin — Dianetics Course Auditing Requirements  [B009-031].txt,4401,17-10-24 14:48,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
610423 — HCO Bulletin — Change Processes  [B001-033].txt,1004,17-10-24 14:48,0.7837,0.2163,Wahrscheinlich LRH,roberta-large
710626 — HCO Bulletin — CS Series 037R - Addition 3  [B142-050].txt,5396,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
730120RA — HCO Bulletin Attachment — Red Tag Report  [B097-005].txt,431,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
"660902 — HCO Bulletin — Model Session for Solo Course, Clearing Course and OT Course (Confidential)  [B090-004].txt",2508,17-10-24 14:48,0.0015,0.9985,Wahrscheinlich Nicht-LRH,roberta-large
710904 — HCO Bulletin — How to Use a Dictionary  [B011-152].txt,5170,17-10-24 14:48,0.0449,0.9551,Wahrscheinlich Nicht-LRH,roberta-large
690803R — HCO Bulletin — LX2 - Emotional Assessment List  [B079-041].txt,872,17-10-24 14:48,0.0277,0.9723,Wahrscheinlich Nicht-LRH,roberta-large
651114 — HCO Bulletin — Clearing Commands  [B148-018].txt,1535,17-10-24 14:48,0.8546,0.1454,Wahrscheinlich LRH,roberta-large
"700716 — HCO Bulletin — Psychiatrist at Work, The  [B074-003].txt",5718,17-10-24 14:48,0.0018,0.9982,Wahrscheinlich Nicht-LRH,roberta-large
"601124 — HCO Bulletin — Unmoving Case, The  [B134-010].txt",1845,17-10-24 14:48,0.0399,0.9601,Wahrscheinlich Nicht-LRH,roberta-large
720811 — HCO Bulletin — Correct Lists  [B012-139].txt,9378,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
"710305 — HCO Bulletin — Fantastic New HGC Line, The  [B142-011].txt",13294,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
590110 — HCO Bulletin — HGC Allowed Processes  [B023-011].txt,4002,17-10-24 14:48,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
690919 — HCO Bulletin — Study Slowness  [B075-081].txt,2391,17-10-24 14:48,0.0068,0.9932,Wahrscheinlich Nicht-LRH,roberta-large
690524 Issue 2 — HCO Bulletin — Dianetic High Crimes  [B075-050].txt,1535,17-10-24 14:48,0.9999,0.0001,Wahrscheinlich LRH,roberta-large
690424 — HCO Bulletin — Dianetic Use  [B042-034].txt,9927,17-10-24 14:48,0.1706,0.8294,Wahrscheinlich Nicht-LRH,roberta-large
710820 Issue 2 — HCO Bulletin — HAS Specialist Auditing Program - Checksheet  [B011-137].txt,6311,17-10-24 14:48,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
"710523 Issue 01 — HCO Bulletin — Magic of the Communication Cycle, The  [B011-056].txt",3936,17-10-24 14:48,0.1461,0.8539,Wahrscheinlich Nicht-LRH,roberta-large
590403 — HCO Bulletin — HAS Co-Audit and Comm Course  [B023-056].txt,1291,17-10-24 14:48,0.0070,0.9930,Wahrscheinlich Nicht-LRH,roberta-large
680116 — HCO Bulletin — Starting of Preclears  [B008-006].txt,651,17-10-24 14:48,0.0239,0.9761,Wahrscheinlich Nicht-LRH,roberta-large
701029 — HCO Bulletin — Demo Kits  [B094-038].txt,1048,17-10-24 14:48,0.9771,0.0229,Wahrscheinlich LRH,roberta-large
"591029 — HCO Bulletin — Photograph of LRH, A  [B035-167].txt",890,17-10-24 14:48,0.9999,0.0001,Wahrscheinlich LRH,roberta-large
701008 — HCO Bulletin — Persistent FN  [B055-016].txt,4894,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
"740317 — HCO Bulletin — Two-Way Comm, Using Wrong Questions  [B052-009].txt",2163,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
590228 — HCO Bulletin — Technical - ARC Breaks with Auditors  [B035-021].txt,297,17-10-24 14:48,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-large
600512 — HCO Bulletin — Help Processing  [B024-138].txt,14936,17-10-24 14:48,0.0071,0.9929,Wahrscheinlich Nicht-LRH,roberta-large
640321 — HCO Bulletin — Scientology VI - Plots  [B177-008].txt,8631,17-10-24 14:48,0.8539,0.1461,Wahrscheinlich LRH,roberta-large
"800712R — HCO Bulletin — Basics of Ethics, The  [B061-005].txt",10453,17-10-24 14:48,0.0067,0.9933,Wahrscheinlich Nicht-LRH,roberta-large
710319 — HCO Bulletin — List L1C  [B082-002].txt,2321,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
710602 Issue 1 — HCO Bulletin — Confronting  [B011-070].txt,6482,17-10-24 14:48,0.1002,0.8998,Wahrscheinlich Nicht-LRH,roberta-large
690509 — HCO Bulletin — Supervision Drills  [B075-035].txt,2789,17-10-24 14:48,0.0086,0.9914,Wahrscheinlich Nicht-LRH,roberta-large
801223 Issue 1R — HCO Bulletin Attachment — Executive Correction List - Additional Actions Required  [B079-014].txt,865,17-10-24 14:48,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-large
711230 — HCO Bulletin — Interiorization Rundown Commands  [B011-277].txt,2239,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
650921 — HCO Bulletin — Out-Tech  [B148-015].txt,2406,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
801112 Issue 1 — HCO Bulletin — Case Supervisor Correction List  [B056-056].txt,7076,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
"820218 — HCO Bulletin — Body Communication Process, The  [B064-003].txt",6223,17-10-24 14:48,0.9998,0.0002,Wahrscheinlich LRH,roberta-large
"721105 Issue 2 — HCO Bulletin — Yellow Sheet, The  [B050-045].txt",854,17-10-24 14:48,0.1159,0.8841,Wahrscheinlich Nicht-LRH,roberta-large
631002 — HCO Bulletin — GPMs - Experimental Process Withdrawn  [B003-070].txt,758,17-10-24 14:48,0.0064,0.9936,Wahrscheinlich Nicht-LRH,roberta-large
721115 — HCO Bulletin — How to Use the Cramming Off TRs Booklets and Tapes  [B050-068].txt,5051,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
700605 — HCO Bulletin — Triple Grades  [B076-023].txt,1219,17-10-24 14:48,0.1470,0.8530,Wahrscheinlich Nicht-LRH,roberta-large
600616 — HCO Bulletin — Hints on Running Cases with Help  [B036-101].txt,6697,17-10-24 14:48,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
840120 — HCO Bulletin — HRD Precepts Assessment List  [B057-037].txt,2100,17-10-24 14:48,0.6175,0.3825,Wahrscheinlich LRH,roberta-large
"660720 — HCO Bulletin — Type Two PTS, The  [B006-014].txt",894,17-10-24 14:48,0.0585,0.9415,Wahrscheinlich Nicht-LRH,roberta-large
590827 — HCO Bulletin — Report on HAS Co-Audit Course in DC at End  [B023-141].txt,1182,17-10-24 14:48,0.0189,0.9811,Wahrscheinlich Nicht-LRH,roberta-large
"710901 Issue 1 — HCO Bulletin — CS as a Training Officer - A Program for Flubless Auditing, A  [B045-033].txt",15767,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
800723R — HCO Bulletin — Confessional Repair List - LCRE  [B104-008].txt,10019,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
620412 — HCO Bulletin — CCHs - Purpose  [B029-011].txt,2276,17-10-24 14:48,0.8655,0.1345,Wahrscheinlich LRH,roberta-large
610309 — HCO Bulletin — Command Sheet - Prehavingness Scale  [B037-017].txt,3433,17-10-24 14:48,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-large
690723 — HCO Bulletin — Auditor Assignment Policies  [B009-134].txt,2148,17-10-24 14:48,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
600507 — HCO Bulletin — Marriage Co-Audit  [B139-078].txt,1963,17-10-24 14:48,0.0017,0.9983,Wahrscheinlich Nicht-LRH,roberta-large
690519R — HCO Bulletin Attachment — Pastoral Counseling - Health Form  [B042-071].txt,3780,17-10-24 14:48,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-large
610907 — HCO Bulletin — New Facts of Life - Security Checks  [B001-072].txt,4491,17-10-24 14:48,0.5741,0.4259,Wahrscheinlich LRH,roberta-large
710728 — HCO Bulletin — Page 3 Only  [B045-019].txt,374,17-10-24 14:48,0.2431,0.7569,Wahrscheinlich Nicht-LRH,roberta-large
591005 — HCO Bulletin — Game Condition and Auditing  [B023-203].txt,3085,17-10-24 14:48,0.9968,0.0032,Wahrscheinlich LRH,roberta-large
720327 Issue 2 — HCO Bulletin — Course Supervisor Correction List  [B012-055].txt,10738,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
711024 Issue 2 — HCO Bulletin — Op Pro by Dup - End Phenomena  [B011-212].txt,741,17-10-24 14:48,0.0104,0.9896,Wahrscheinlich Nicht-LRH,roberta-large
610331 — HCO Bulletin — SOP Goals Modified  [B028-017].txt,865,17-10-24 14:48,0.7946,0.2054,Wahrscheinlich LRH,roberta-large
630613 — HCO Bulletin — New Training Drills  [B153-024].txt,5317,17-10-24 14:48,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-large
610302 — HCO Bulletin — New Prehav Command  [B001-016].txt,1848,17-10-24 14:48,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
711101 — HCO Bulletin — Drill - Checking for Overrun or Unflat - for Use on the HQS Course  [B011-222].txt,3328,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
590929 — HCO Bulletin — Survey of a Central Org  [B023-197].txt,3711,17-10-24 14:48,0.2327,0.7673,Wahrscheinlich Nicht-LRH,roberta-large
720103 Issue 2 — HCO Bulletin Attachment — HCO Policy Letter of 3 January 1972 Form (Revised) Issue II  [B012-189].txt,504,17-10-24 14:48,0.0003,0.9997,Wahrscheinlich Nicht-LRH,roberta-large
710411 — HCO Bulletin — L3B - Dianetics and Ext RD Repair List  [B044-042].txt,8164,17-10-24 14:48,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
650404 — HCO Bulletin — ARC Breaks and Missed Withholds  [B031-005].txt,6147,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
871114 Issue 5 — HCO Bulletin — Expanded Grade 3 Process Checklist  [Misc13-006].txt,18359,17-10-24 14:48,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
710624 — HCO Bulletin — Word Clearing  [B130-023].txt,2313,17-10-24 14:48,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
650604 — HCO Bulletin — Class II Model Session  [B040-058].txt,5977,17-10-24 14:48,0.0439,0.9561,Wahrscheinlich Nicht-LRH,roberta-large
721024 — HCO Bulletin — 'To date the PC has not resumed his Exp Dn Program...'  [B048-034].txt,489,17-10-24 14:48,0.0790,0.9210,Wahrscheinlich Nicht-LRH,roberta-large
640630 — HCO Bulletin — Field Auditor Targets  [B030-004].txt,11316,17-10-24 14:48,0.9988,0.0012,Wahrscheinlich LRH,roberta-large
"710523 Issue 02 — HCO Bulletin — Two Parts of Auditing, The  [B011-057].txt",10194,17-10-24 14:48,0.0482,0.9518,Wahrscheinlich Nicht-LRH,roberta-large
600121 — HCO Bulletin — Justification  [B139-033].txt,6632,17-10-24 14:48,0.9921,0.0079,Wahrscheinlich LRH,roberta-large
600519 — HCO Bulletin — How Help Became Betrayal  [B027-049].txt,5106,17-10-24 14:48,0.2223,0.7777,Wahrscheinlich Nicht-LRH,roberta-large
710406 — HCO Bulletin — Non-FN Cases  [B011-041].txt,6242,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
720417 — HCO Bulletin — CSing a PTS Rundown  [B049-024].txt,4595,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
730701 Issue 2 — HCO Bulletin — How to Use the KRC Triangle In the Staff Personnel Enhancement Program  [B051-053].txt,9137,17-10-24 14:48,0.0010,0.9990,Wahrscheinlich Nicht-LRH,roberta-large
"840116 — HCO Bulletin — Happiness Rundown, The  [B062-019].txt",6977,17-10-24 14:48,0.8962,0.1038,Wahrscheinlich LRH,roberta-large
710306 Issue 2 — HCO Bulletin — Long CSes  [B078-026].txt,3195,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
710314 Issue 2 — HCO Bulletin — Talking the TA Down  [B077-004].txt,7289,17-10-24 14:48,0.0016,0.9984,Wahrscheinlich Nicht-LRH,roberta-large
600510 — HCO Bulletin — Calling All Auditors  [B024-134].txt,3207,17-10-24 14:48,0.9999,0.0001,Wahrscheinlich LRH,roberta-large
"690416 — HCO Bulletin — Health Form, Use Of  [B075-011].txt",6424,17-10-24 14:48,0.1110,0.8890,Wahrscheinlich Nicht-LRH,roberta-large
620630 — HCO Bulletin — ARC Process  [B160-015].txt,1020,17-10-24 14:48,0.9959,0.0041,Wahrscheinlich LRH,roberta-large
570206 — HCO Training Bulletin — Procedure CCH  [B033-029].txt,12395,17-10-24 14:48,1.0000,0.0000,Wahrscheinlich LRH,roberta-large
641101 — HCO Bulletin — More Clay Table Clearing Goofs  [B040-038].txt,6242,17-10-24 14:48,0.0024,0.9976,Wahrscheinlich Nicht-LRH,roberta-large
641211 — HCO Bulletin — Processes  [B088-016].txt,10376,17-10-24 14:48,0.0042,0.9958,Wahrscheinlich Nicht-LRH,roberta-large
710319 — HCO Bulletin — CSing Auditor - CSes  [B044-031].txt,6552,17-10-24 14:48,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
610407 — HCO Bulletin — Assessing for Goals and Terminals by Elimination  [B028-018].txt,3764,17-10-24 14:48,0.9758,0.0242,Wahrscheinlich LRH,roberta-large
611102 — HCO Bulletin — Rudiments and Clearing  [B161-025].txt,3854,17-10-24 14:48,0.0033,0.9967,Wahrscheinlich Nicht-LRH,roberta-large
580828 — HCO Bulletin — Change Auditor's Code  [B021-053].txt,512,17-10-24 14:48,0.1996,0.8004,Wahrscheinlich Nicht-LRH,roberta-large
591022 — HCO Bulletin — Personal Efficiency Course  [B026-012].txt,699,17-10-24 14:48,0.9097,0.0903,Wahrscheinlich LRH,roberta-large
680109 — HCO Bulletin — Money Process  [B041-039].txt,472,17-10-24 14:48,0.9545,0.0455,Wahrscheinlich LRH,roberta-large
580423 — HCO Bulletin — Vital Training Data for Training Hats and Registrar  [B022-041].txt,685,17-10-24 14:48,0.0010,0.9990,Wahrscheinlich Nicht-LRH,roberta-large
591216 — HCO Bulletin — Important  [B023-276].txt,805,17-10-24 14:48,0.9987,0.0012,Wahrscheinlich LRH,roberta-large
590819 — HCO Bulletin — HAS Co-Audit - Finding Terminals  [B133-051].txt,1971,17-10-24 14:48,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-large
600513 — HCO Bulletin — Congress Seminar Hats  [B065-019].txt,13313,17-10-24 14:48,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-large
"610105 — HCO Bulletin — O-W, A Limited Theory  [B001-002].txt",4680,17-10-24 14:48,0.9989,0.0011,Wahrscheinlich LRH,roberta-large
620912 — HCO Bulletin — 3GA - Expanded Line Wording Correction  [B038-060].txt,547,17-10-24 14:48,0.9989,0.0011,Wahrscheinlich LRH,roberta-large
600623 — HCO Bulletin — Special Zone Plan - The Scientologist's Role in Life  [B141-033].txt,17640,17-10-24 14:48,0.9997,0.0003,Wahrscheinlich LRH,roberta-large
711125 — HCO Bulletin — Page 3 Only  [B049-067].txt,481,17-10-24 14:48,0.1097,0.8903,Wahrscheinlich Nicht-LRH,roberta-large
581226 — HCO Bulletin — BScn-HCS Course  [B034-095].txt,2177,17-10-24 14:48,0.9883,0.0117,Wahrscheinlich LRH,roberta-large
