Dateiname,Dateigröße,Datum,LRH,Nicht-LRH,Schlussfolgerung,Model
690423 Issue 3 — HCO Bulletin — Past Lives  [B075-017].txt,4335,16-10-24 22:03,0.0132,0.9868,Wahrscheinlich Nicht-LRH,roberta-base
"721106 Issue 4 — HCO Bulletin — Exam Report, The  [B012-176].txt",5609,16-10-24 22:03,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-base
700302 — HCO Bulletin — List L1A  [B043-021].txt,2459,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
710412 — HCO Bulletin — Exteriorization Errors  [B011-043].txt,5391,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
640817 — HCO Bulletin — Clay Table Work in Training and Processing  [B040-026].txt,16458,16-10-24 22:03,0.0022,0.9978,Wahrscheinlich Nicht-LRH,roberta-base
560926 — HCO Bulletin — Registrar  [B020-018].txt,550,16-10-24 22:03,0.0056,0.9944,Wahrscheinlich Nicht-LRH,roberta-base
590325 — HCO Bulletin — HAS Co-Audit and Comm Course  [B023-052].txt,4036,16-10-24 22:03,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
600928 — HCO Bulletin — Tips on How to Crack an HGC Case  [B024-202].txt,1559,16-10-24 22:03,0.0008,0.9992,Wahrscheinlich Nicht-LRH,roberta-base
710327 — HCO Bulletin — Dianetic Erasure  [B142-023].txt,3453,16-10-24 22:03,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
590907 — HCO Bulletin — Processing a New Mother  [B035-110].txt,964,16-10-24 22:03,0.0016,0.9984,Wahrscheinlich Nicht-LRH,roberta-base
710831 — HCO Bulletin — Confused Ideas  [B011-146].txt,1962,16-10-24 22:03,0.1299,0.8701,Wahrscheinlich Nicht-LRH,roberta-base
641017 Issue 3 — HCO Bulletin — Getting the PC Sessionable  [B030-020].txt,5235,16-10-24 22:03,0.0013,0.9987,Wahrscheinlich Nicht-LRH,roberta-base
710314R — HCO Bulletin — FN Everything  [B130-004].txt,4606,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
600818 — HCO Bulletin — Vital Information  [B036-122].txt,2958,16-10-24 22:03,0.0020,0.9980,Wahrscheinlich Nicht-LRH,roberta-base
681014 — HCO Bulletin — Meter Position  [B041-088].txt,450,16-10-24 22:03,0.2063,0.7937,Wahrscheinlich Nicht-LRH,roberta-base
"870825 Issue 2 — HCO Bulletin — Touch Assists, More About  [B109-005].txt",12386,16-10-24 22:03,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
"680312 — HCO Bulletin — Mistakes, Anatomy Of  [B070-001].txt",379,16-10-24 22:03,0.9852,0.0148,Wahrscheinlich LRH,roberta-base
721202 — HCO Bulletin — Integrity Processing Drills  [B050-073].txt,21116,16-10-24 22:03,0.0017,0.9983,Wahrscheinlich Nicht-LRH,roberta-base
590920 — HCO Bulletin — HCO Offices Project Nine  [B023-176].txt,6543,16-10-24 22:03,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
"620923 — HCO Bulletin — 40-Line List on a Doingness Goal, A  [B038-061].txt",3041,16-10-24 22:03,0.0016,0.9984,Wahrscheinlich Nicht-LRH,roberta-base
600919 — HCO Bulletin — ACC Lecture Tapes  [B024-189].txt,2294,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
"590907 — HCO Bulletin — 'The following is a letter received by Ron from Scientology Co-Audit Center, Loughborogh...'  [B133-055].txt",3617,16-10-24 22:03,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-base
"600915 — HCO Bulletin — Tone Arm, The  [B027-070].txt",1997,16-10-24 22:03,0.0013,0.9987,Wahrscheinlich Nicht-LRH,roberta-base
620208 — HCO Bulletin — Missed Withholds  [B038-006].txt,5993,16-10-24 22:03,0.0010,0.9990,Wahrscheinlich Nicht-LRH,roberta-base
690520 — HCO Bulletin — Keeping Dianetics Working in an Area  [B042-073].txt,4851,16-10-24 22:03,0.0010,0.9990,Wahrscheinlich Nicht-LRH,roberta-base
690607R — HCO Bulletin — How to Make a Person Sober  [B123-004].txt,2587,16-10-24 22:03,0.0008,0.9992,Wahrscheinlich Nicht-LRH,roberta-base
"601004 — HCO Bulletin — Bulletin Check List (WE October 1, 1960)  [B024-204].txt",1528,16-10-24 22:03,0.0014,0.9986,Wahrscheinlich Nicht-LRH,roberta-base
660810 — HCO Bulletin — Errors of Students  [B006-016].txt,3298,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
620212 — HCO Bulletin — How to Clear Withholds and Missed Withholds  [B002-010].txt,5042,16-10-24 22:03,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
780721 — HCO Bulletin — What Is a Floating Needle  [B174-021].txt,509,16-10-24 22:03,0.6333,0.3667,Wahrscheinlich LRH,roberta-base
640527 — HCO Bulletin — Auditing Assignments  [B147-003].txt,3258,16-10-24 22:03,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
690517 — HCO Bulletin — TRs and Dirty Needles  [B009-080].txt,1184,16-10-24 22:03,0.0014,0.9986,Wahrscheinlich Nicht-LRH,roberta-base
711216 — HCO Bulletin — Interiorization Errors  [B047-040].txt,6444,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
800729 — HCO Bulletin — Criminals and Psychiatry  [B056-036].txt,6447,16-10-24 22:03,0.8533,0.1467,Wahrscheinlich LRH,roberta-base
780912 Issue 2 — HCO Bulletin — Overrun by Demanding Earlier Than There Is  [B074-017].txt,3084,16-10-24 22:03,0.0008,0.9992,Wahrscheinlich Nicht-LRH,roberta-base
590925 — HCO Bulletin — HAS Co-Audit  [B023-192].txt,1955,16-10-24 22:03,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
610119 — HCO Bulletin — Additional HAS Processes  [B037-003].txt,1781,16-10-24 22:03,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
621107 — HCO Bulletin — Wrong Goals - Importance of Repair Of  [B002-078].txt,7070,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
660823 — HCO Bulletin — Service Facsimile  [B149-002].txt,2057,16-10-24 22:03,0.0013,0.9987,Wahrscheinlich Nicht-LRH,roberta-base
"780711 — HCO Bulletin — Preassessment List, The  [B079-043].txt",1306,16-10-24 22:03,0.0022,0.9978,Wahrscheinlich Nicht-LRH,roberta-base
570408 — HCO Bulletin — Group Auditing  [B127-001].txt,2962,16-10-24 22:03,0.0099,0.9901,Wahrscheinlich Nicht-LRH,roberta-base
"600609 — HCO Bulletin — Basic Assumptions of Scientology versus Overts, The  [B036-098].txt",14598,16-10-24 22:03,0.0015,0.9985,Wahrscheinlich Nicht-LRH,roberta-base
710314 Issue 2 — HCO Bulletin — Talking the TA Down  [B044-044].txt,7377,16-10-24 22:03,0.0008,0.9992,Wahrscheinlich Nicht-LRH,roberta-base
570731 — HCO Bulletin — 'More workable commands for testing'  [B033-048].txt,333,16-10-24 22:03,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-base
"640724 — HCO Bulletin — TA Counters, Use Of  [B138-001].txt",6157,16-10-24 22:03,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
590216 — HCO Bulletin — HGC Processes for Those Trained in Engram Running or Trained in These Processes  [B145-002].txt,3818,16-10-24 22:03,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-base
640909 — HCO Bulletin — Clay Table Healing  [B081-007].txt,8039,16-10-24 22:03,0.0008,0.9992,Wahrscheinlich Nicht-LRH,roberta-base
700127 — HCO Bulletin — E-Meter Drill Coaching  [B010-013].txt,1910,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
731124RA — HCO Bulletin — Hi-Lo TA Assessment CS - (CS Series 53 - Short Form)  [B052-063].txt,6444,16-10-24 22:03,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-base
"600407 — HCO Bulletin — New Summary of Auditing, A  [B024-095].txt",12486,16-10-24 22:03,0.0017,0.9983,Wahrscheinlich Nicht-LRH,roberta-base
580915 — HCO Bulletin — More on Training Drill Two  [B022-072].txt,2501,16-10-24 22:03,0.0010,0.9990,Wahrscheinlich Nicht-LRH,roberta-base
710825 — HCO Bulletin — How to Get Results in an HGC  [B011-143].txt,8166,16-10-24 22:03,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
"591126 — HCO Bulletin — Interpretation of the American Personality-Oxford Capacity Analyses, The  [B035-180].txt",10552,16-10-24 22:03,0.0011,0.9989,Wahrscheinlich Nicht-LRH,roberta-base
781231 Issue 3 — HCO Bulletin Attachment — PTS CS-1 Definitions Sheet  [B102-037].txt,9068,16-10-24 22:03,0.0209,0.9791,Wahrscheinlich Nicht-LRH,roberta-base
621002 — HCO Bulletin — When You Need Reassurance  [B038-064].txt,706,16-10-24 22:03,0.0625,0.9375,Wahrscheinlich Nicht-LRH,roberta-base
580828 — HCO Bulletin — Change Auditor's Code  [B128-007].txt,524,16-10-24 22:03,0.0069,0.9931,Wahrscheinlich Nicht-LRH,roberta-base
590923 — HCO Bulletin — How to Write an Auditor's Report  [B035-135].txt,1491,16-10-24 22:03,0.0010,0.9990,Wahrscheinlich Nicht-LRH,roberta-base
"640724 — HCO Bulletin — TA Counters, Use Of  [B147-008].txt",6166,16-10-24 22:03,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
650116 — HCO Bulletin — Scientology VI - End Word Form  [B168-034].txt,1587,16-10-24 22:03,0.0013,0.9987,Wahrscheinlich Nicht-LRH,roberta-base
"770301 Issue 4 — HCO Bulletin — Valid Confessional, A  [B082-056].txt",2860,16-10-24 22:03,0.0027,0.9973,Wahrscheinlich Nicht-LRH,roberta-base
"721215 — HCO Bulletin — Withholds, Missed and Partial  [B050-084].txt",3364,16-10-24 22:03,0.0060,0.9940,Wahrscheinlich Nicht-LRH,roberta-base
690514 Issue 2 — HCO Bulletin — FN and Erasure  [B042-064].txt,2246,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
600317 — HCO Bulletin — Standardized Sessions  [B065-011].txt,7606,16-10-24 22:03,0.0016,0.9984,Wahrscheinlich Nicht-LRH,roberta-base
710411RA — HCO Bulletin — L3RD - Dianetics and Int RD Repair List  [B165-021].txt,7191,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
611026 — HCO Bulletin — Safe Auditing Table  [B037-067].txt,2955,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
710411RD — HCO Bulletin — L4RG - Dianetics and int RD Repair List  [B058-008].txt,13158,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
680911 — HCO Bulletin — False Reads  [B008-044].txt,638,16-10-24 22:03,0.0015,0.9985,Wahrscheinlich Nicht-LRH,roberta-base
641017 — HCO Bulletin — Clay Table Data  [B040-037].txt,1974,16-10-24 22:03,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
"600705 — HCO Bulletin — Bulletin Check List (WE July 2, 1960)  [B024-163].txt",1536,16-10-24 22:03,0.0008,0.9992,Wahrscheinlich Nicht-LRH,roberta-base
680114 — HCO Bulletin — S & D Type ''S'' Old Lists Over and Under Listing  [B008-005].txt,2352,16-10-24 22:03,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
640410 — HCO Bulletin — Auditing Skills  [B168-043].txt,3902,16-10-24 22:03,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
"630705 — HCO Bulletin — Routine 3N - GPMs, All Goals Sessions - List L4  [B039-029].txt",1924,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
620522 — HCO Bulletin — Model Session Change  [B038-023].txt,601,16-10-24 22:03,0.0012,0.9988,Wahrscheinlich Nicht-LRH,roberta-base
670119 — HCO Bulletin — Manifestations of Engrams and Secondaries Further Defined  [B157-001].txt,3453,16-10-24 22:03,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
"710901 Issue 1 — HCO Bulletin — CS as a Training Officer - A Program for Flubless Auditing, A  [B011-148].txt",15731,16-10-24 22:03,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
630308 — HCO Bulletin — Use of the Big Middle Rudiments  [B039-007].txt,1632,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
"620730 — HCO Bulletin — Smooth HGC 25 Hour Intensive, A  [B029-024].txt",3663,16-10-24 22:03,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
"780924 Issue 1RB — HCO Bulletin — End of Endless Int Repair Rundown, The  [B102-021].txt",6897,16-10-24 22:03,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-base
680923 — HCO Bulletin — New Rudiments  [B008-053].txt,873,16-10-24 22:03,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
800628R — HCO Bulletin — Student Correction List Words  [B082-059].txt,4215,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
710619 Issue 2 — HCO Bulletin — Declares  [B142-048].txt,1815,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
590909 — HCO Bulletin — CBMT Account  [B023-164].txt,3017,16-10-24 22:03,0.0080,0.9920,Wahrscheinlich Nicht-LRH,roberta-base
690515 — HCO Bulletin — Dirty Needle  [B009-079].txt,675,16-10-24 22:03,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
650414 — HCO Bulletin — Scientology (GPMs) - Materials of the GPM Unit Reorganized  [B168-005].txt,2262,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
"600707 — HCO Bulletin — Assessment of Help, The  [B036-111].txt",6282,16-10-24 22:03,0.0008,0.9992,Wahrscheinlich Nicht-LRH,roberta-base
590727 — HCO Bulletin — HGC Processes - HASI  [B023-121].txt,698,16-10-24 22:03,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
711015 — HCO Bulletin — Recruitment Drills  [B046-020].txt,6608,16-10-24 22:03,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-base
590908 — HCO Bulletin — Test Tube Warfare  [B035-120].txt,2221,16-10-24 22:03,0.1639,0.8361,Wahrscheinlich Nicht-LRH,roberta-base
631016 — HCO Bulletin — R3SC Slow Assessment  [B003-072].txt,4886,16-10-24 22:03,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-base
"600208 — HCO Bulletin — Honest People Have Rights, Too  [B141-011].txt",4776,16-10-24 22:03,0.1104,0.8896,Wahrscheinlich Nicht-LRH,roberta-base
600810 — HCO Bulletin — Miscellaneous Items  [B036-120].txt,13521,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
710621 Issue 2 — HCO Bulletin — What Is Communication  [B044-084].txt,5857,16-10-24 22:03,0.0022,0.9978,Wahrscheinlich Nicht-LRH,roberta-base
630625 — HCO Bulletin — Routine 2H - ARC Breaks by Assessment  [B039-022].txt,4344,16-10-24 22:03,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-base
710523 Issue 04 — HCO Bulletin — Communication Cycles within the Auditing Cycle  [B044-060].txt,8255,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
620523 — HCO Bulletin — E-Meter Reads - Prepchecking - How Meters Get Invalidated  [B002-029].txt,2256,16-10-24 22:03,0.0008,0.9992,Wahrscheinlich Nicht-LRH,roberta-base
"601125 — HCO Bulletin — New PE, The  [B027-088].txt",10171,16-10-24 22:03,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
820313 — HCO Bulletin — Introductory and Demonstration Processes  [B106-002].txt,5850,16-10-24 22:03,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
591006 — HCO Bulletin — Responsibility and Achievement  [B023-208].txt,3627,16-10-24 22:03,0.0024,0.9976,Wahrscheinlich Nicht-LRH,roberta-base
710816 Issue 2 — HCO Bulletin — Training Drills Modernized  [B045-026].txt,16682,16-10-24 22:03,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
650712 — HCO Bulletin — States of Being Attained by Processing  [B031-015].txt,5057,16-10-24 22:03,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
610523 — HCO Bulletin — Prehav Scale Revised  [B028-027].txt,36619,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
710610 Issue 1 — HCO Bulletin — CS Rules - Programming from Prepared Lists  [B044-075].txt,4398,16-10-24 22:03,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-base
700731 — HCO Bulletin — Hubbard Consultant - Listen and Two-Way Communication Drills  [B010-089].txt,4545,16-10-24 22:03,0.0049,0.9951,Wahrscheinlich Nicht-LRH,roberta-base
781127 — HCO Bulletin — Word Clearing Correction List  [B082-014].txt,7640,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
"630515 — HCO Bulletin — Time Track and Engram Running by Chains - Bulletin 1, The  [B116-005].txt",14898,16-10-24 22:03,0.0063,0.9937,Wahrscheinlich Nicht-LRH,roberta-base
"600317 — HCO Bulletin — Auditing Win, An  [B024-077].txt",1652,16-10-24 22:03,0.0045,0.9955,Wahrscheinlich Nicht-LRH,roberta-base
570611 — HCO Training Bulletin — Training and CCH Processes  [B021-038].txt,40713,16-10-24 22:03,0.0095,0.9905,Wahrscheinlich Nicht-LRH,roberta-base
610216 — HCO Bulletin — Formula 19  [B028-009].txt,1089,16-10-24 22:03,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-base
"580408 Issue 2 — HCO Bulletin — Pair of Processes, A  [B034-030].txt",1523,16-10-24 22:03,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-base
"690729 — HCO Bulletin — ''Art'' of Case Supervision, The  [B075-073].txt",4488,16-10-24 22:03,0.0007,0.9993,Wahrscheinlich Nicht-LRH,roberta-base
710406 — HCO Bulletin — Non-FN Cases  [B044-041].txt,6237,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
690424 Issue 2 — HCO Bulletin — Dianetic Results  [B075-019].txt,2490,16-10-24 22:03,0.0014,0.9986,Wahrscheinlich Nicht-LRH,roberta-base
581201 — HCO Bulletin — Actions to Start an HCO  [PL050-016].txt,2755,16-10-24 22:03,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-base
580411 — HCO Bulletin — 'The regulation applying to staff auditors...'  [B034-031].txt,1109,16-10-24 22:03,0.1212,0.8788,Wahrscheinlich Nicht-LRH,roberta-base
590324 — HCO Bulletin — HAS Co-Audit  [B023-051].txt,3074,16-10-24 22:03,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-base
721203 — HCO Bulletin — Student Comm Lag on Checkouts  [B050-074].txt,2647,16-10-24 22:03,0.0040,0.9960,Wahrscheinlich Nicht-LRH,roberta-base
591105 — HCO Bulletin — Rudiments of Formal Auditing  [B035-172].txt,3145,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
640319 — HCO Bulletin — Scientology VI - Goal Check Outs  [B168-012].txt,5862,16-10-24 22:03,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
560803 — HCO Bulletin — Organizational Health Chart  [B009-168].txt,5114,16-10-24 22:03,0.1692,0.8308,Wahrscheinlich Nicht-LRH,roberta-base
590609 — HCO Bulletin — Needed Material  [B035-057].txt,3217,16-10-24 22:03,0.0052,0.9948,Wahrscheinlich Nicht-LRH,roberta-base
690704 Issue 2 — HCO Bulletin — Dianetics - Student Auditors  [B151-014].txt,673,16-10-24 22:03,0.8786,0.1214,Wahrscheinlich LRH,roberta-base
XXXXXX — HCO Bulletin Attachment — Excerpt from the Tape ''Briefing to Review Auditors'' 6510C14 Regarding PTSness  [B165-054].txt,8867,16-10-24 22:03,0.0027,0.9973,Wahrscheinlich Nicht-LRH,roberta-base
631228 — HCO Bulletin — Routine 6 - Indicators - Part One - Good Indicators  [B153-057].txt,8127,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
731124 — HCO Bulletin — Hi-Lo TA Assessment CS - (CS Series 53 - Short Form)  [B013-021].txt,5786,16-10-24 22:03,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-base
681021 — HCO Bulletin — Floating Needle  [B041-092].txt,2576,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
591029 — HCO Bulletin — Secrets of Success  [B023-252].txt,5736,16-10-24 22:03,0.0021,0.9979,Wahrscheinlich Nicht-LRH,roberta-base
591023 — HCO Bulletin — Suggested Additional to E-Meter TR for Academy Students  [B023-239].txt,1248,16-10-24 22:03,0.0010,0.9990,Wahrscheinlich Nicht-LRH,roberta-base
710816 Issue 2RA — HCO Bulletin — Training Drills Remodernized  [B165-015].txt,39288,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
661130 — HCO Bulletin — Assessment for Service Facsimiles  [B041-022].txt,1514,16-10-24 22:03,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
710411 — HCO Bulletin — L3B - Dianetics and Ext RD Repair List  [B011-042].txt,8189,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
"711008 Issue 2 — HCO Bulletin — Scene, The  [B046-008].txt",6424,16-10-24 22:03,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-base
591014 — HCO Bulletin — On Running a Co-Audit  [B133-063].txt,2847,16-10-24 22:03,0.0008,0.9992,Wahrscheinlich Nicht-LRH,roberta-base
600316 — HCO Bulletin — ACC Arrangements  [B065-010].txt,541,16-10-24 22:03,0.0072,0.9928,Wahrscheinlich Nicht-LRH,roberta-base
590423 — HCO Bulletin — Magazine Articles  [B035-041].txt,1872,16-10-24 22:03,0.9589,0.0411,Wahrscheinlich LRH,roberta-base
"590807 — HCO Bulletin — Handling of Communication Processes - Some Rapid Data, The  [B023-130].txt",8107,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
681215RA — HCO Bulletin — L4BRA - for Assessment of All Listing Errors  [B079-003].txt,7020,16-10-24 22:03,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-base
620927 — HCO Bulletin — Problems Intensive Use  [B029-041].txt,2271,16-10-24 22:03,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-base
